;start;stop;kpi forecast;kpi standard
0;2018-04-12 05:40:00;2018-04-12 06:51:00;0.0;-1.7052939649999999
0;2018-04-12 08:40:00;2018-04-12 11:31:00;7.951856264999999;13.940864614000002
0;2018-04-12 13:00:00;2018-04-12 15:05:00;0.0;9.758407229999998
0;2018-04-12 17:00:00;2018-04-12 18:02:00;0.0;-7.211903897999999
0;2018-04-12 20:00:00;2018-04-12 21:37:00;-0.698127814;-1.507570271
0;2018-04-12 23:20:00;2018-04-13 01:09:00;-2.0485070669999996;-1.9482891079999998
0;2018-04-13 02:00:00;2018-04-13 03:39:00;0.0;-1.3754146049999998
0;2018-04-13 05:40:00;2018-04-13 07:47:00;-0.34692298000000005;0.13054250400000014
0;2018-04-13 09:00:00;2018-04-13 10:10:00;0.0;2.1542376700000005
0;2018-04-13 11:40:00;2018-04-13 12:50:00;0.0;5.758409175000001
0;2018-04-13 14:20:00;2018-04-13 17:19:00;-2.6268925910000007;-2.9179307240000005
0;2018-04-13 18:20:00;2018-04-13 20:19:00;-1.257962672;-3.374037027
0;2018-04-13 21:20:00;2018-04-13 22:49:00;0.0;-1.9832894920000004
0;2018-04-14 01:00:00;2018-04-14 02:16:00;-1.1889617190000004;-1.2592273790000004
0;2018-04-14 03:20:00;2018-04-14 05:43:00;-1.9370083560000002;-3.8994211860000014
0;2018-04-14 07:40:00;2018-04-14 08:43:00;0.0;-0.6974722799999997
0;2018-04-14 10:40:00;2018-04-14 11:46:00;1.153537788;0.013196399999999886
0;2018-04-14 13:00:00;2018-04-14 15:10:00;2.602866425000001;2.714914048000002
0;2018-04-14 16:40:00;2018-04-14 17:51:00;0.0;-2.8138451129999993
0;2018-04-14 19:20:00;2018-04-14 20:40:00;0.0;-1.500743592
0;2018-04-14 22:00:00;2018-04-15 00:46:00;-0.9052411300000001;-3.7920199360000013
0;2018-04-15 02:20:00;2018-04-15 03:58:00;-0.145357924;0.056713357000000034
0;2018-04-15 05:20:00;2018-04-15 08:02:00;-2.767864956;-3.373166639
0;2018-04-15 09:00:00;2018-04-15 11:07:00;0.0;7.818162212000001
0;2018-04-15 13:00:00;2018-04-15 14:26:00;-0.634626985;-0.793129613
0;2018-04-15 15:20:00;2018-04-15 17:39:00;0.8547694410000004;0.9001100520000005
0;2018-04-15 19:20:00;2018-04-15 21:19:00;-1.9875832439999994;-2.2120401049999994
0;2018-04-15 22:40:00;2018-04-15 23:43:00;0.0;-1.0762732259999999
0;2018-04-16 01:40:00;2018-04-16 04:22:00;-0.505722392;-1.08554793
0;2018-04-16 05:20:00;2018-04-16 07:11:00;-1.2199168099999997;-1.54156524
0;2018-04-16 08:40:00;2018-04-16 11:37:00;4.229152488999999;4.2178298519999995
0;2018-04-16 13:20:00;2018-04-16 14:56:00;-1.7429269079999996;-2.117447746
0;2018-04-16 16:00:00;2018-04-16 18:53:00;0.0;0.49213909500000014
0;2018-04-16 21:00:00;2018-04-16 23:32:00;-0.6677061379999999;-2.98314249
0;2018-04-17 01:40:00;2018-04-17 03:22:00;-1.688701347;-1.66384404
0;2018-04-17 04:20:00;2018-04-17 06:53:00;-1.874608797;-3.2096532350000007
0;2018-04-17 09:00:00;2018-04-17 10:20:00;0.0;3.7137637670000005
0;2018-04-17 11:40:00;2018-04-17 13:56:00;0.0;-1.4233722309999997
0;2018-04-17 15:40:00;2018-04-17 17:46:00;-2.1439617070000003;-2.1439617070000003
0;2018-04-17 19:00:00;2018-04-17 21:45:00;-3.1973210530000005;-3.1050455800000005
0;2018-04-17 23:00:00;2018-04-18 00:37:00;0.0;-1.841498937
0;2018-04-18 02:40:00;2018-04-18 03:53:00;-0.24085280999999997;-1.971675094
0;2018-04-18 05:20:00;2018-04-18 08:09:00;-3.2189763050000004;-3.5839034820000006
0;2018-04-18 09:20:00;2018-04-18 11:54:00;1.8144169090000004;1.8408700080000004
0;2018-04-18 13:20:00;2018-04-18 15:47:00;2.418762635999999;1.936864522
0;2018-04-18 16:40:00;2018-04-18 18:41:00;-5.103436402000001;-3.4774688549999997
0;2018-04-18 19:40:00;2018-04-18 22:06:00;-3.6802604019999987;-3.603288585
0;2018-04-18 23:00:00;2018-04-19 01:33:00;-3.1137821729999993;-3.0769211619999988
0;2018-04-19 03:00:00;2018-04-19 05:28:00;-1.8153474619999994;-2.69077372
0;2018-04-19 07:20:00;2018-04-19 09:48:00;0.9215517779999998;1.37615698
0;2018-04-19 11:40:00;2018-04-19 13:53:00;2.1133430679999994;1.4244866479999998
0;2018-04-19 15:00:00;2018-04-19 17:49:00;1.2889610169999999;-0.174791924
0;2018-04-19 19:40:00;2018-04-19 22:38:00;-3.1664896549999995;-4.230731508999998
0;2018-04-20 00:40:00;2018-04-20 02:43:00;-1.719291867;-2.288988233
0;2018-04-20 04:20:00;2018-04-20 06:54:00;-0.727079721;-5.005358597000001
0;2018-04-20 09:00:00;2018-04-20 11:02:00;1.9359123480000002;13.133941435000006
0;2018-04-20 12:20:00;2018-04-20 15:08:00;0.0;3.2128884609999995
0;2018-04-20 17:20:00;2018-04-20 19:34:00;-3.5566021150000005;-3.5287587100000013
0;2018-04-20 21:00:00;2018-04-20 23:18:00;-0.29155119599999996;-1.184879187
0;2018-04-21 01:00:00;2018-04-21 02:18:00;0.0;-1.4597963720000002
0;2018-04-21 04:00:00;2018-04-21 05:34:00;-1.107172256;-1.9986599450000002
0;2018-04-21 07:00:00;2018-04-21 09:20:00;8.759780413;8.964558949999999
0;2018-04-21 10:20:00;2018-04-21 12:37:00;0.0;10.291501916
0;2018-04-21 14:40:00;2018-04-21 15:50:00;0.0;-1.241738379
0;2018-04-21 17:40:00;2018-04-21 20:23:00;-8.488245001;-9.51556944
0;2018-04-21 21:40:00;2018-04-21 23:31:00;-3.243339304;-3.6884533200000003
0;2018-04-22 01:00:00;2018-04-22 02:31:00;-0.6439265670000003;-0.8539945590000002
0;2018-04-22 03:40:00;2018-04-22 04:46:00;-0.5455442739999999;-1.8530123300000003
0;2018-04-22 06:00:00;2018-04-22 08:15:00;-1.1220142749999997;-0.8166609479999999
0;2018-04-22 09:40:00;2018-04-22 11:32:00;-0.372095241;4.651086012
0;2018-04-22 13:20:00;2018-04-22 14:32:00;0.0;-0.05186674199999995
0;2018-04-22 16:20:00;2018-04-22 19:08:00;-0.529395818;-2.228791942
0;2018-04-22 20:20:00;2018-04-22 22:46:00;-0.9109839399999999;-1.5769961469999996
0;2018-04-23 01:00:00;2018-04-23 03:01:00;0.0;-0.5532916709999999
0;2018-04-23 04:40:00;2018-04-23 07:05:00;0.0;-0.122395813
0;2018-04-23 09:00:00;2018-04-23 10:17:00;0.0;-0.19325020599999987
0;2018-04-23 12:00:00;2018-04-23 14:01:00;-0.005962981;5.371126080000002
0;2018-04-23 15:40:00;2018-04-23 17:59:00;0.0;-1.6771448260000001
0;2018-04-23 20:00:00;2018-04-23 22:00:00;-1.9024537929999996;-1.9032566739999999
0;2018-04-23 23:20:00;2018-04-24 00:41:00;0.0;-0.9534790630000002
0;2018-04-24 02:20:00;2018-04-24 05:05:00;-1.2908273879999999;-2.1039874810000003
0;2018-04-24 06:40:00;2018-04-24 09:21:00;11.516905094999998;8.595194536
0;2018-04-24 10:20:00;2018-04-24 11:52:00;7.923787112;11.521625702000001
0;2018-04-24 13:00:00;2018-04-24 15:21:00;0.0;13.762516350000002
0;2018-04-24 17:00:00;2018-04-24 18:38:00;-2.062980879;-7.9161825289999985
0;2018-04-24 20:20:00;2018-04-24 21:34:00;-2.354800652;-3.903717112
0;2018-04-24 22:40:00;2018-04-25 00:37:00;-0.805129187;-3.1469951150000006
0;2018-04-25 02:40:00;2018-04-25 05:22:00;-0.20216893500000005;-0.7613718610000005
0;2018-04-25 07:20:00;2018-04-25 09:45:00;3.024962972;2.352468058
0;2018-04-25 11:00:00;2018-04-25 12:47:00;-0.5615338289999999;-0.48329491599999974
0;2018-04-25 14:00:00;2018-04-25 15:41:00;-1.302981654;-1.302981654
0;2018-04-25 17:00:00;2018-04-25 18:14:00;0.0;-1.7046702759999997
0;2018-04-25 20:00:00;2018-04-25 22:40:00;-0.31904023899999995;-3.0173259320000003
0;2018-04-26 00:20:00;2018-04-26 01:54:00;0.0;-1.3754487899999999
0;2018-04-26 03:20:00;2018-04-26 05:20:00;0.0;-1.5965716660000002
0;2018-04-26 06:40:00;2018-04-26 07:53:00;0.0;0.13911664800000004
0;2018-04-26 09:00:00;2018-04-26 11:23:00;1.4526596200000004;4.961676047
0;2018-04-26 13:00:00;2018-04-26 14:43:00;0.0;-1.1592094629999996
0;2018-04-26 16:00:00;2018-04-26 18:13:00;0.0;0.2629589229999999
0;2018-04-26 20:00:00;2018-04-26 21:41:00;0.0;-1.3135099700000004
0;2018-04-26 23:40:00;2018-04-27 02:18:00;0.304471678;0.6603574330000003
0;2018-04-27 03:40:00;2018-04-27 05:33:00;0.0;0.26405713099999994
0;2018-04-27 07:00:00;2018-04-27 08:44:00;-0.232891497;-0.43527323500000004
0;2018-04-27 10:40:00;2018-04-27 13:21:00;-1.447017327;-0.7317846940000002
0;2018-04-27 14:20:00;2018-04-27 15:30:00;-1.0330636810000005;-1.0378706850000001
0;2018-04-27 16:20:00;2018-04-27 19:13:00;-0.5653704759999997;-1.2913226139999996
0;2018-04-27 21:20:00;2018-04-27 23:02:00;-1.9960878160000002;-2.14874843
0;2018-04-28 00:00:00;2018-04-28 02:10:00;-1.2231049390000002;-1.9823470920000001
0;2018-04-28 04:00:00;2018-04-28 06:55:00;-3.5002191089999988;-3.701230437999999
0;2018-04-28 08:40:00;2018-04-28 10:18:00;1.54782169;3.272742517
0;2018-04-28 12:00:00;2018-04-28 14:01:00;-1.3961839690000002;-2.0805550860000004
0;2018-04-28 16:00:00;2018-04-28 18:59:00;0.0;-0.7855977149999999
0;2018-04-28 20:40:00;2018-04-28 23:31:00;-0.4564610369999999;-0.5343072079999998
0;2018-04-29 00:40:00;2018-04-29 02:56:00;-1.5972985590000006;-2.291190038000001
0;2018-04-29 04:40:00;2018-04-29 07:01:00;0.23169874999999993;0.4465183979999999
0;2018-04-29 08:00:00;2018-04-29 09:48:00;5.372343107000002;6.083359741000001
0;2018-04-29 11:00:00;2018-04-29 12:21:00;0.2870421979999999;-1.1233096590000005
0;2018-04-29 13:40:00;2018-04-29 14:47:00;0.648825449;0.577782656
0;2018-04-29 15:40:00;2018-04-29 17:49:00;-3.487390188999999;-2.965412353999999
0;2018-04-29 19:00:00;2018-04-29 20:42:00;-0.060486539000000006;-1.928791212
0;2018-04-29 22:40:00;2018-04-29 23:53:00;0.0;-1.6204845209999998
0;2018-04-30 01:40:00;2018-04-30 03:17:00;0.0;-1.1365015190000005
0;2018-04-30 05:20:00;2018-04-30 06:25:00;0.0;-0.5848835879999998
0;2018-04-30 08:00:00;2018-04-30 10:12:00;3.995129671999999;10.041683673999996
0;2018-04-30 12:00:00;2018-04-30 13:38:00;0.0;22.454728956000007
0;2018-04-30 15:20:00;2018-04-30 17:31:00;1.2047421919999999;22.813206102
0;2018-04-30 19:00:00;2018-04-30 20:10:00;0.0;-16.218383711
0;2018-04-30 21:40:00;2018-04-30 23:06:00;0.0;-9.167961690000004
0;2018-05-01 01:20:00;2018-05-01 02:26:00;0.0;-2.8650989819999997
0;2018-05-01 04:20:00;2018-05-01 07:01:00;-0.7620116060000002;-0.7620116060000002
0;2018-05-01 08:00:00;2018-05-01 09:42:00;1.030320828;1.888535917
0;2018-05-01 10:40:00;2018-05-01 13:13:00;-1.8107875560000002;-0.5436384169999999
0;2018-05-01 14:40:00;2018-05-01 17:10:00;-1.2591837020000005;-2.094637869
0;2018-05-01 18:20:00;2018-05-01 19:33:00;-0.17430636900000002;-1.7479564160000003
0;2018-05-01 21:00:00;2018-05-01 22:54:00;-3.5442531319999993;-3.513942471
0;2018-05-02 00:00:00;2018-05-02 02:40:00;-1.3887792919999997;-1.4137395369999997
0;2018-05-02 04:00:00;2018-05-02 05:52:00;-0.08118851500000002;-1.9381965639999998
0;2018-05-02 08:00:00;2018-05-02 09:21:00;0.0;-1.4242487250000002
0;2018-05-02 11:20:00;2018-05-02 12:23:00;0.0;0.8606153280000001
0;2018-05-02 14:00:00;2018-05-02 15:54:00;-0.532543996;-1.320300381
0;2018-05-02 17:40:00;2018-05-02 19:08:00;0.0;-0.8917963789999999
0;2018-05-02 21:20:00;2018-05-02 23:33:00;-2.5598479860000007;-2.7944488320000005
0;2018-05-03 00:40:00;2018-05-03 01:44:00;0.0;0.22170769399999996
0;2018-05-03 03:20:00;2018-05-03 04:25:00;0.0;-0.42135579900000003
0;2018-05-03 06:00:00;2018-05-03 08:46:00;-3.9485522099999986;-3.9616926909999988
0;2018-05-03 10:20:00;2018-05-03 12:54:00;2.1040550270000002;1.264832306999999
0;2018-05-03 14:40:00;2018-05-03 17:01:00;-0.02084592499999994;-0.5239906049999999
0;2018-05-03 18:00:00;2018-05-03 19:06:00;0.0;-0.632900764
0;2018-05-03 20:40:00;2018-05-03 22:14:00;0.0;-2.580152795000001
0;2018-05-04 00:20:00;2018-05-04 01:45:00;-1.497354263;-2.6822836070000005
0;2018-05-04 03:00:00;2018-05-04 05:16:00;-2.241224125;-2.1438020929999992
0;2018-05-04 06:20:00;2018-05-04 07:42:00;-0.8259828179999998;-1.2689226349999998
0;2018-05-04 09:00:00;2018-05-04 10:37:00;-1.098767331;-1.178606101
0;2018-05-04 11:40:00;2018-05-04 13:20:00;0.8577021819999999;1.775635253
0;2018-05-04 14:40:00;2018-05-04 17:38:00;-2.1996112829999994;-1.1092943699999998
0;2018-05-04 18:40:00;2018-05-04 20:24:00;-0.33905898100000004;-3.2918165680000007
0;2018-05-04 22:20:00;2018-05-04 23:56:00;-0.40730774100000006;-1.135001063
0;2018-05-05 01:00:00;2018-05-05 03:43:00;-3.171647486000001;-4.071029231000002
0;2018-05-05 05:00:00;2018-05-05 07:52:00;0.0;-2.791351021999999
0;2018-05-05 09:40:00;2018-05-05 11:26:00;0.0;2.4880385790000004
0;2018-05-05 13:00:00;2018-05-05 14:38:00;0.0;0.7829660009999997
0;2018-05-05 16:40:00;2018-05-05 18:31:00;-1.2687876030000003;-1.3983049880000005
0;2018-05-05 20:00:00;2018-05-05 21:27:00;-0.49131294299999995;-1.8174040210000002
0;2018-05-05 23:00:00;2018-05-06 01:08:00;-1.536131211;-1.536131211
0;2018-05-06 02:40:00;2018-05-06 05:19:00;-3.8543280689999992;-3.8046644489999992
0;2018-05-06 06:20:00;2018-05-06 08:42:00;1.0720463509999998;0.875920394
0;2018-05-06 10:00:00;2018-05-06 11:19:00;5.5796947569999995;5.702081056999999
0;2018-05-06 12:20:00;2018-05-06 14:08:00;-1.2773025010000003;-4.004240195
0;2018-05-06 15:40:00;2018-05-06 16:42:00;0.059150877000000004;-0.24295054000000002
0;2018-05-06 18:00:00;2018-05-06 20:31:00;-4.101448834999999;-4.473173059
0;2018-05-06 22:20:00;2018-05-07 01:12:00;-3.0715610079999998;-3.779410306
0;2018-05-07 03:00:00;2018-05-07 05:47:00;-2.4211188570000006;-2.4083851819999995
0;2018-05-07 07:20:00;2018-05-07 09:02:00;-0.06226459499999999;-0.9423323209999999
0;2018-05-07 11:00:00;2018-05-07 12:27:00;-0.07058539600000002;-0.9009725409999999
0;2018-05-07 14:00:00;2018-05-07 16:30:00;-1.3025176949999997;-1.555122117
0;2018-05-07 17:40:00;2018-05-07 18:44:00;0.0;-1.2656670840000004
0;2018-05-07 20:40:00;2018-05-07 22:18:00;0.0;-2.2711004569999997
0;2018-05-08 00:20:00;2018-05-08 03:16:00;-0.7679900789999998;-1.0355968729999998
0;2018-05-08 04:20:00;2018-05-08 05:25:00;-0.43387476599999997;-1.9661133069999999
0;2018-05-08 06:40:00;2018-05-08 08:06:00;-0.626623892;-2.2215538880000008
0;2018-05-08 09:40:00;2018-05-08 12:12:00;-1.171393254;-0.499372582
0;2018-05-08 14:20:00;2018-05-08 17:18:00;0.0;-0.7593472690000004
0;2018-05-08 19:20:00;2018-05-08 20:33:00;-0.256860768;-2.809019533
0;2018-05-08 22:00:00;2018-05-08 23:02:00;0.0;-0.586302576
0;2018-05-09 01:00:00;2018-05-09 03:06:00;0.0;-2.7257717200000005
0;2018-05-09 05:20:00;2018-05-09 07:43:00;0.820011117;0.766345257
0;2018-05-09 08:40:00;2018-05-09 11:17:00;2.065384224999999;2.2107095329999993
0;2018-05-09 12:40:00;2018-05-09 15:37:00;4.116197239000003;6.373055133000003
0;2018-05-09 17:00:00;2018-05-09 19:36:00;0.0;-4.7170980730000025
0;2018-05-09 21:40:00;2018-05-09 23:20:00;0.0;-0.5470923260000001
0;2018-05-10 01:20:00;2018-05-10 02:46:00;0.0;-1.38421985
0;2018-05-10 04:20:00;2018-05-10 06:15:00;-0.19020079999999998;-1.5613350209999997
0;2018-05-10 08:20:00;2018-05-10 10:55:00;6.295770323999999;16.16597063
0;2018-05-10 12:40:00;2018-05-10 13:47:00;0.0;9.110286896000002
0;2018-05-10 15:20:00;2018-05-10 17:38:00;0.0;10.898799692999999
0;2018-05-10 19:20:00;2018-05-10 22:19:00;-20.180624675;-20.719512303000002
0;2018-05-10 23:40:00;2018-05-11 01:33:00;-2.0509911719999994;-2.3083461979999997
0;2018-05-11 02:40:00;2018-05-11 04:27:00;-2.4949483169999995;-2.5824335279999997
0;2018-05-11 05:20:00;2018-05-11 07:38:00;4.689607497999999;4.026766067999997
0;2018-05-11 09:00:00;2018-05-11 11:28:00;2.8867984100000004;9.874442874
0;2018-05-11 12:40:00;2018-05-11 14:45:00;0.0;4.384267538000002
0;2018-05-11 16:20:00;2018-05-11 18:04:00;-10.540697525000002;-13.079184724
0;2018-05-11 19:20:00;2018-05-11 21:56:00;-4.551816690000001;-5.030467141000002
0;2018-05-11 23:20:00;2018-05-12 02:01:00;-1.7663236059999998;-3.210346083
0;2018-05-12 04:00:00;2018-05-12 05:37:00;-2.441031308999999;-2.3890917879999995
0;2018-05-12 06:40:00;2018-05-12 09:13:00;-1.2662476899999995;-2.9836035859999996
0;2018-05-12 10:20:00;2018-05-12 11:34:00;0.0;3.856913316
0;2018-05-12 13:40:00;2018-05-12 15:44:00;0.0;2.2882190360000005
0;2018-05-12 17:20:00;2018-05-12 18:43:00;0.0;-6.157278541000001
0;2018-05-12 20:40:00;2018-05-12 22:44:00;-1.6117636509999997;-1.2023227329999997
0;2018-05-13 00:40:00;2018-05-13 02:58:00;-1.448518936;-2.285795675000001
0;2018-05-13 05:00:00;2018-05-13 06:34:00;-0.080117246;0.298160012
0;2018-05-13 08:20:00;2018-05-13 10:34:00;0.791896441;0.29339748799999943
0;2018-05-13 11:40:00;2018-05-13 14:20:00;0.17456734899999987;0.2990345499999997
0;2018-05-13 16:20:00;2018-05-13 18:24:00;-0.667561287;-4.517614181999999
0;2018-05-13 19:40:00;2018-05-13 21:27:00;-3.072630645;-3.009421621999999
0;2018-05-13 22:40:00;2018-05-14 00:50:00;-1.1529997689999998;-3.437355035999999
0;2018-05-14 03:00:00;2018-05-14 05:57:00;-3.965709384999999;-4.091441503
0;2018-05-14 07:00:00;2018-05-14 09:42:00;-2.428197677999999;-2.6010195749999987
0;2018-05-14 11:00:00;2018-05-14 12:58:00;0.9437193739999999;5.091776673000002
0;2018-05-14 15:00:00;2018-05-14 16:25:00;-3.872522527;-3.9362700400000006
0;2018-05-14 17:40:00;2018-05-14 19:24:00;0.0;-2.7758307370000006
0;2018-05-14 20:40:00;2018-05-14 22:30:00;-0.09398091299999989;-0.15897730599999987
0;2018-05-15 00:00:00;2018-05-15 02:49:00;-5.94972399;-5.94972399
0;2018-05-15 04:20:00;2018-05-15 06:44:00;-2.3927056060000003;-1.8251345209999996
0;2018-05-15 07:40:00;2018-05-15 09:36:00;0.0;7.561904363
0;2018-05-15 11:00:00;2018-05-15 12:38:00;0.0;10.964968488999997
0;2018-05-15 14:20:00;2018-05-15 16:00:00;0.0;4.29137613
0;2018-05-15 17:40:00;2018-05-15 19:00:00;-8.862437388999998;-18.039520089999996
0;2018-05-15 20:20:00;2018-05-15 22:46:00;-10.476141034000001;-11.645635638000003
0;2018-05-16 00:20:00;2018-05-16 02:46:00;-2.051713449;-3.9495733620000015
0;2018-05-16 04:40:00;2018-05-16 06:34:00;0.0;0.097330313
0;2018-05-16 08:20:00;2018-05-16 10:20:00;7.406382227000001;9.227937819000001
0;2018-05-16 11:20:00;2018-05-16 13:03:00;11.763876773999998;12.019146629999998
0;2018-05-16 14:20:00;2018-05-16 16:46:00;4.9643743549999995;14.682936477999998
0;2018-05-16 18:00:00;2018-05-16 20:01:00;-6.868737832000001;-17.265860695
0;2018-05-16 22:00:00;2018-05-16 23:55:00;-1.063214965;-8.289076649
0;2018-05-17 02:00:00;2018-05-17 03:09:00;0.0;-3.0135683920000003
0;2018-05-17 04:40:00;2018-05-17 06:38:00;0.9585293619999999;4.726292352999999
0;2018-05-17 08:20:00;2018-05-17 10:19:00;0.0;13.194434474
0;2018-05-17 12:20:00;2018-05-17 15:01:00;9.437501723000002;26.636255291000005
0;2018-05-17 16:00:00;2018-05-17 17:46:00;0.0;12.976266485
0;2018-05-17 19:40:00;2018-05-17 20:54:00;-10.104468101;-14.125019755
0;2018-05-17 22:00:00;2018-05-17 23:23:00;-4.413481285999999;-4.436474303999999
0;2018-05-18 00:20:00;2018-05-18 01:57:00;-6.708870356000001;-11.948225472999999
0;2018-05-18 03:20:00;2018-05-18 05:35:00;-5.148980127;-9.764193053999998
0;2018-05-18 07:20:00;2018-05-18 09:31:00;-0.5243076900000001;6.0072708929999985
0;2018-05-18 11:00:00;2018-05-18 13:37:00;0.0;12.557707483999994
0;2018-05-18 15:20:00;2018-05-18 16:36:00;-3.4742778770000005;-11.301716394999993
0;2018-05-18 18:00:00;2018-05-18 20:00:00;-3.2373975170000002;-13.855997932
0;2018-05-18 22:00:00;2018-05-18 23:36:00;-6.865604149;-12.605320304000003
0;2018-05-19 01:00:00;2018-05-19 02:42:00;-0.6680543389999999;-2.858958228
0;2018-05-19 04:00:00;2018-05-19 06:58:00;-5.306248540999999;-3.9479508009999993
0;2018-05-19 08:40:00;2018-05-19 09:57:00;0.0;3.668806574
0;2018-05-19 11:20:00;2018-05-19 13:29:00;3.5534823329999994;5.338213372999999
0;2018-05-19 15:00:00;2018-05-19 17:43:00;-0.37576720500000016;-1.3740250149999997
0;2018-05-19 19:20:00;2018-05-19 20:37:00;0.0;-2.366638075
0;2018-05-19 22:40:00;2018-05-20 01:30:00;-0.18517113300000002;-1.6567953309999999
0;2018-05-20 02:40:00;2018-05-20 04:11:00;-1.8775397299999996;-1.8695666699999998
0;2018-05-20 05:20:00;2018-05-20 07:43:00;0.3272437809999999;0.3961066119999999
0;2018-05-20 09:00:00;2018-05-20 10:19:00;0.54355832;2.0374795970000004
0;2018-05-20 11:40:00;2018-05-20 12:55:00;-0.011956287999999999;0.25068799999999997
0;2018-05-20 14:20:00;2018-05-20 16:02:00;0.7782850660000002;0.10826454400000021
0;2018-05-20 17:40:00;2018-05-20 18:51:00;0.154563647;0.6224892260000002
0;2018-05-20 19:40:00;2018-05-20 21:08:00;0.0;-0.5887827849999999
0;2018-05-20 23:00:00;2018-05-21 01:29:00;-0.552446187;-1.1902159290000003
0;2018-05-21 03:00:00;2018-05-21 05:03:00;0.0;-0.4883857390000001
0;2018-05-21 07:00:00;2018-05-21 09:07:00;0.9226427530000003;4.42746733
0;2018-05-21 11:00:00;2018-05-21 13:56:00;20.084824835;19.551309536
0;2018-05-21 15:00:00;2018-05-21 17:13:00;5.918414480999999;8.97583237
0;2018-05-21 19:00:00;2018-05-21 20:53:00;-1.9616780239999998;-9.161098117999996
0;2018-05-21 22:20:00;2018-05-21 23:29:00;0.0;-1.4620755399999998
0;2018-05-22 00:40:00;2018-05-22 02:23:00;-0.45025809099999997;-2.414203256
0;2018-05-22 04:00:00;2018-05-22 05:51:00;0.0;-2.3035716090000005
0;2018-05-22 08:00:00;2018-05-22 09:09:00;0.0;2.75570456
0;2018-05-22 10:40:00;2018-05-22 12:49:00;7.901552365999999;7.161712657999998
0;2018-05-22 13:40:00;2018-05-22 15:33:00;0.0;5.208093248000001
0;2018-05-22 17:40:00;2018-05-22 19:25:00;0.0;-6.437845931000003
0;2018-05-22 21:00:00;2018-05-22 23:57:00;-1.081547437;-9.815311984
0;2018-05-23 01:20:00;2018-05-23 02:34:00;0.0;-0.3191018180000001
0;2018-05-23 04:20:00;2018-05-23 06:15:00;0.0;-1.1267180220000002
0;2018-05-23 08:20:00;2018-05-23 09:36:00;0.0;3.571840573999999
0;2018-05-23 11:20:00;2018-05-23 13:29:00;1.045529218;11.644764291000001
0;2018-05-23 14:40:00;2018-05-23 17:29:00;0.454861658;12.716090331
0;2018-05-23 19:20:00;2018-05-23 20:52:00;-7.744902583000001;-7.825623982
0;2018-05-23 22:00:00;2018-05-24 00:16:00;-5.609589261;-7.137419148000002
0;2018-05-24 01:40:00;2018-05-24 03:51:00;-8.021049863999998;-8.725005529
0;2018-05-24 05:20:00;2018-05-24 07:01:00;1.7402445200000007;2.297622069000001
0;2018-05-24 08:00:00;2018-05-24 09:28:00;1.5839746700000001;3.1527546070000003
0;2018-05-24 10:40:00;2018-05-24 13:20:00;6.387941572999999;6.439378229999999
0;2018-05-24 14:40:00;2018-05-24 16:47:00;-2.4138878259999994;-1.017797755
0;2018-05-24 18:40:00;2018-05-24 21:06:00;-6.676989906999998;-8.267871657999997
0;2018-05-24 23:00:00;2018-05-25 00:28:00;0.0;0.49198152099999987
0;2018-05-25 02:40:00;2018-05-25 05:16:00;1.4697663789999997;0.18639149100000008
0;2018-05-25 06:40:00;2018-05-25 08:15:00;-0.17788175899999997;1.461371889
0;2018-05-25 10:00:00;2018-05-25 11:25:00;2.738149528;4.8967621979999985
0;2018-05-25 13:00:00;2018-05-25 14:23:00;0.0;9.257971800999998
0;2018-05-25 16:20:00;2018-05-25 19:11:00;3.1413695919999998;-4.589772763
0;2018-05-25 20:20:00;2018-05-25 22:13:00;-1.0249058779999998;-5.034275823000001
0;2018-05-25 23:40:00;2018-05-26 02:17:00;-1.886994669;-6.117969709999999
0;2018-05-26 04:00:00;2018-05-26 05:50:00;0.0;0.0069762849999999476
0;2018-05-26 07:20:00;2018-05-26 09:42:00;2.101876199;9.117017581000002
0;2018-05-26 11:00:00;2018-05-26 13:35:00;2.759671514;24.55528357699999
0;2018-05-26 15:00:00;2018-05-26 17:52:00;1.358868836;19.327595394999996
0;2018-05-26 19:20:00;2018-05-26 20:49:00;0.0;-6.486331380999998
0;2018-05-26 22:20:00;2018-05-27 01:19:00;-12.248973745999999;-12.281130201999998
0;2018-05-27 02:40:00;2018-05-27 04:20:00;-4.777671767;-6.218150208999999
0;2018-05-27 05:40:00;2018-05-27 06:54:00;2.3509713110000012;2.296123290000001
0;2018-05-27 07:40:00;2018-05-27 10:38:00;22.637421308000008;28.975636625000007
0;2018-05-27 12:00:00;2018-05-27 14:02:00;0.0;24.484394429999995
0;2018-05-27 16:00:00;2018-05-27 18:22:00;2.7609030220000004;1.138288427000001
0;2018-05-27 19:20:00;2018-05-27 22:15:00;-14.204735601999998;-16.982194984999992
0;2018-05-28 00:00:00;2018-05-28 02:33:00;-0.6276111219999999;-16.66385285300001
0;2018-05-28 04:00:00;2018-05-28 05:24:00;-4.751313606;-9.845885729999997
0;2018-05-28 06:40:00;2018-05-28 08:56:00;1.636918444000001;2.482745065000001
0;2018-05-28 10:20:00;2018-05-28 11:52:00;0.0;14.301309162000008
0;2018-05-28 13:00:00;2018-05-28 15:21:00;0.0;25.854730523999994
0;2018-05-28 17:00:00;2018-05-28 19:58:00;-32.38772529899999;-37.939607165
0;2018-05-28 21:20:00;2018-05-28 23:59:00;-23.849356776999997;-24.516389645999997
